ano;numero;data_pedido;informacoes_pessoais;situacao_pedido;orgao_solicitacao;descricao;arquivo_pedido;resposta;orgao_resposta;situacao_resposta;data_resposta;arquivo_1o_recurso;descricao_1o_recurso;resposta_1o_recurso;orgao_1o_recurso;situacao_1o_recurso;data_resposta_1o_recurso;arquivo_2o_recurso;descricao_2o_recurso;numero_recurso;resposta_2o_recurso;orgao_2o_recurso;situaçao_2o_recurso;data_resposta_2o_recurso;motivo_pedido;sexo_solicitante;escolaridade_solicitante;profissao_solicitante;bairro_solicitante;cidade_solicitante;uf_solicitante;pais_solicitante;anexo_resposta;anexo_resposta_1o_recurso;anexo_resposta_2o_recurso
2020;2020004650020010510;2020-08-04;NÃO;Respondido;SECRETARIA DE EDUCAÇÃO;Gostaria de saber o que vem motivando a diminuição dos itens da cesta básica entregue aos estudantes da rede municipal de ensino. No mês de junho, produtos como bolacha, goiabada e biscoitos deixaram de fazer parte dos itens incluídos e, produtos como macarrão, sardinha e leite vieram em número reduzido quando comparado com as entregas dos meses anteriores. Esse mês, novamente, veio quantidade menor de alguns itens. Também venho questionar o atraso nas entregas: em abril e maio o kit foram entregues no início do mês (até dia 09), posteriormente, foi entregue nos dias 15, 16 e 17 de junho e 20 de julho. Qual a motivação da mudança nas datas? ;;Prezada. Segue resposta fornecida pela Gerência de Alimentação:  Conforme o  Decreto Municipal nº 33.512 publicado no Diário Oficial do Recife em 15.03.2020, que decretou em seu Artigo 1º a suspensão das atividades nas Escolas Públicas Municipais a partir de 18.03.2020 devido às medidas de enfrentamento à pandemia de COVID/19, e em Parágrafo único que a alimentação escolar foi garantida através da distribuição de kits alimentação aos pais dos estudantes matriculados na Rede Municipal de Ensino, cuja ação foi realizada de forma inovadora pela Prefeitura do Recife.Portanto em 18.03.2020 foi realizada a 1ª entrega de kits alimentação, contendo lanches prontos (gêneros alimentícios existentes em estoque para o cardápio regular) para o consumo de 04 dias, com alimentos prontos para o consumo e fácil armazenamento doméstico, atendendo aos estudantes desde o primeiro dia de cancelamento das aulas nas unidades escolares. Na entrega do dia 27.03.20 foram incluídas cestas básicas para atender às necessidades alimentares dos estudantes, bem como contribuir para alimentação básica mensal da família, acrescentando gêneros alimentícios essenciais para a produção das refeições diárias. A composição da cesta básica foi planejada com a inclusão de gêneros alimentícios de fácil armazenamento (itens não perecíveis) para garantir o acesso adequado à alimentação, visando a segurança alimentar dos estudantes e suas famílias, cuja composição a seguir é ofertada desde o mês de Abril: feijão carioca – 02Kg, arroz parboilizado – 02 Kg, farinha de mandioca – 01Kg, leite em pó 200g – 02 pct, sardinha em lata – 02 und, farinha de milho (fubá) – 02 pct, óleo soja 900ml – 01 und, macarrão 500g – 01 pct, açúcar – 01 Kg. Quanto aos produtos ofertados na composição da cesta básica, os mesmos estão sendo atendidos integralmente, conforme as especificações e quantitativos do Edital do Processo Licitatório para aquisição das cestas básicas.    À disposição.;SECRETARIA DE EDUCAÇÃO;Respondido;2020-08-05;;;;;;;;;;;;;;Pesquisa;F;Ensino Superior   ;Outra   ;Bairro Novo;Olinda;Pernambuco;Brasil;;;
2020;2020004660020000385;2020-08-04;NÃO;Respondido;SECRETARIA DE EDUCAÇÃO;Sobre as aulas remotas nas escolas municipais e a plataforma chamada “Escola do Futuro em Casa”, gostaria de questionar: 1. Quantos estudantes receberam aparelhos celular e chips? 2. Quem está elaborando esses materiais pedagógicos publicados na plataforma 'Escola do Futuro em Casa'?3. Essas atividades que constam na plataforma 'Escola do Futuro em Casa' contam como carga horária?  4. As atividades pedagógicas publicadas na plataforma 'Escola do Futuro em Casa' é obrigatória para todos estudantes da rede municipal de ensino?;;Prezada,Em resposta ao Ponto 1, a Diretoria Executiva de Tecnologia na Educação informou que até o dia 10/08/2020 foram entregues 377 aparelhos celulares e 3.295 chip's.As respostas dos demais questionamentos foram dadas pela Diretoria Executiva de Gestão Pedagógica, constantes no documento em anexo.Estamos à disposição.;SECRETARIA DE EDUCAÇÃO;Respondido;2020-09-03;;;;;;;;;;;;;;Pesquisa;F;Ensino Superior   ;Outra   ;Bairro Novo;Olinda;Pernambuco;Brasil;2020004660020000385_doc_1;;
2020;2020004670068000498;2020-08-04;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Em relação a paraciclos e bicicletários (estacionamento de bicicletas), solicito informar:1.    Qual a disponibilidade de vagas para estacionamento de bicicletas em vias públicas ou calçadas existiam nos anos de:a.    2016?b.    2017?c.    2018?d.    2019?2.    Das vagas informadas acima, quantas são gratuitas e quantas são onerosas (exigem pagamento de taxas) nos anos de?a.    2016?b.    2017?c.    2018?d.    2019?3.    Quais os prédios públicos municipais contam com estruturas de vagas para estacionamento de bicicletas disponíveis (favor informar as quantidades de vagas) nos anos de?a.    2016?b.    2017?c.    2018?d.    2019?4.    Dos prédios informados no item 3, quais possuem estruturas disponíveis ao público externo (favor informar as quantidades de vagas) nos anos de?a.    2016?b.    2017?c.    2018?d.    2019?5. Quais investimentos, para instalação de novos paraciclos e bicicletários nos espaços públicos e repartições públicas, foram feitos nos anos de ? 2016?2017? 2018?2019?2020?6.    Por fim, solicito a gentileza de enviar os dados abertos conforme art. 8º da LAI.7.    Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Prezado Cidadão,Segue, em anexo, a resposta para o seu pedido.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-09-03;;;;;;;;;;;;;;Outros  ;;não informado;não informado;Santo Amaro;Recife;Pe;Brasil;;;
2020;2020004680068000495;2020-08-04;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Em relação a estacionamento de veículos em vias públicas, solicito informar:1.    Qual a disponibilidade de vagas para estacionamento de veículos em vias públicas ou calçadas existiam nos anos de:a.    2016?b.    2017?c.    2018?d.    2019?2.    Das vagas informadas acima, quantas são gratuitas e quantas são onerosas (exigem pagamento de taxas) nos anos de?a.    2016?b.    2017?c.    2018?d.    2019?3.    Quais os prédios públicos municipais contam com estruturas de vagas para estacionamento de veículos disponíveis (favor informar as quantidades de vagas) nos anos de?a.    2016?b.    2017?c.    2018?d.    2019?4.    Dos prédios informados no item 3, quais possuem estruturas disponíveis ao público externo (favor informar as quantidades de vagas) nos anos de?a.    2016?b.    2017?c.    2018?d.    2019?5.    Por fim, solicito a gentileza de enviar os dados abertos conforme art. 8º da LAI6.    Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Resposta em anexo.;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-09-03;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pe;Brasil;2020004680068000495_doc_1;;
2020;2020004690068000492;2020-08-04;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Em relação às rede cicloviárias (ciclovias e ciclofaixas), solicito:Qual a extensão total da rede nos anos de (favor indicar as vias que possuem estrutura, discriminando cada uma)a.    2016?b.    2017?c.    2018?d.    2019?Quais os critérios adotados para a escolha dessas vias (favor indicar e enviar os estudos)?Quais investimentos para novas ciclovias e ciclofaixas foram feitos nos anos de:2016?2017?2018?2019?2020?4. Por fim, solicito a gentileza de enviar os dados abertos conforme art. 8º da LAI.5.    Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Prezado Cidadão,Segue, em anexo, a resposta para o seu pedido.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-09-03;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pe;Brasil;2020004690068000492_doc_1;;
2020;2020004700003000065;2020-08-04;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Em relação às mudanças realizadas na Avenida Beira Rio (entre as pontes da Torre e do Derby), solicito informar o seguinte:1. Qual o valor total da intervenção?2. Solicito encaminhar estudo que embasou a intervenção, bem como o projeto de sinalização e estudo sobre a evolução do tráfego/trânsito na região3. Qual o custo operacional da manutenção da faixa reversível? Qual o quadro de servidores e terceirizados destinados para a operação?4. Solicito também indicar os contratos (e renovações) relativos ao projeto de consultoria da intervenção e à operação5. Solicito ainda a gentileza de enviar os dados em formato xls.6. Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Resposta em anexo.;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-09-03;;;;;;;;;;;;;;Não informado;;não informado;não informado;Boa Vista;Recife;Pe;Brasil;2020004700003000065_doc_2, 2020004700003000065_doc_1;;
2020;2020004710068009994;2020-08-04;NÃO;Respondido;AUTARQUIA DE URBANIZACAO DO RECIFE;Em relação ao Projeto do Parque Capibaribe, solicito informar:1. Qual a previsão de realização da etapa entre as pontes da Torre e Capunga?2. Qual o custo orçado para realização desse trecho?3. Do valor orçado, quanto já foi executado?4. Favor enviar o projeto de sinalização da via, executivo e arquitetônico do parque, em relação ao trecho, em formato PDF5. Se o trecho possuir infraestrutura cicloviária, favor indicar o tipo e extensão.;;Em resposta ao Pedido de Acesso à Informação protocolado sob o nº 2020004710068009994, obtivemos informações da Diretoria de Planejamento e Projetos da URB RECIFE, conforme seguem:1/ A licitação relativa às obras em tela ainda está em curso, com previsão de conclusão em outubro de 2020/2/ O valor de referência da URB RECIFE para a licitação está orçado em R$ 41.447.732,65 (quarenta e um milhões, quatrocentos e quarenta e sete mil, setecentos e trinta e dois reais e sessenta e cinco centavos)/3/ O valor total pago, desembolsado nas obras (Repasse FGTS   Contrapartida) foi de R$ 1.118.168,27 (um milhão, cento e dezoito mil, cento e sessenta e oito reais e vinte e sete centavos)/4/ Tendo em vista o isolamento social e as consequentes restrições impostas pela pandemia do COVID/19, neste momento não temos como disponibilizar material de projetos. Assim que houver retorno presencial das atividades, bem como do atendimento ao público em geral na sede desta Autarquia, disponibilizaremos a mídia com o material solicitado para o interessado vir buscar na URB RECIFE/5/ Sim, o projeto do Parque Capibaribe no trecho das Graças (entre as pontes da Capunga e a da Torre), prevê 1,01 Km de rotas cicláveis. Estão incluídos os trechos das Rua das Pernambucanas e Sebastião Leme, entre a Rua das Graças e a margem do rio. O material utilizado será do tipo intertravado de 40X20 centímetros.Atenciosamente,AUTORIDADE ADMINISTRATIVA DA LAI – URB RECIFE;AUTARQUIA DE URBANIZACAO DO RECIFE;Respondido;2020-09-02;;;;;;;;;;;;;;Não informado;;não informado;não informado;Boa Vista;Recife;Pe;Brasil;;;
2020;2020004720113009991;2020-08-04;NÃO;Respondido;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;Venho solicitar a esta ouvidoria as especificações da iluminação pública utilizada na cidade do Recife: unidades de iluminação, níveis de iluminação, tipos de lâmpadas, alcance, potência e manutenção. Informar também se há incidência de casos de vandalismo contra a iluminação pública da cidade e as áreas e/ou bairros de maior ocorrência.;;Prezado/a Senhor/a,Segue, anexa, Notaa Técnica com as informações solicitadas.Atenciosamente;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;Respondido;2020-08-24;;;;;;;;;;;;;;Estudo  ;M;Pós-graduação;Servidor público federal ;Ouro Preto;Olinda;Pe;Brasil;2020004720113009991_doc_1;;
2020;2020004730068009999;2020-08-04;NÃO;Respondido;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS;Venho solicitar a esta ouvidoria a descrição do procedimento de controle de acesso de visitantes, funcionários e servidores na sede da Prefeitura do Recife, situada à Avenida Cais do Apolo, 925, Recife. Se esse controle é feito por fotografia e coleta dos dados de identificação dos visitantes/ biometria e/ou crachá por parte dos funcionários e servidores/ se é utilizado algum outro método digital ou manual para o controle de acesso, bem como Procedimento Operacional Padrão (POP) de caráter público. ;;Prezado, Segue anexo a resposta da solicitação.Sem mais, renovo protestos de elevada e estima consideraçãoSecretaria de Administração e Gestão de Pessoas;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS;Respondido;2020-08-24;;;;;;;;;;;;;;Estudo  ;M;Pós-graduação;Servidor público federal ;Ouro Preto;Olinda;Pe;Brasil;2020004730068009999_doc_1;;
2020;2020004740003010175;2020-08-04;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Em relação à autuação das infrações previstas nos arts. 201 do CTB, solicito informar:1. Quantas autuações foram registradas nos anos de:/ 2016?/ 2017?/ 2018?/ 2019?2. Quais as localidades (vias) onde foram registradas nos anos de:/ 2016?/ 2017?/ 2018?/ 2019?3. Solicito ainda a gentileza de enviar os dados em formato xls.4. Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Prezado Cidadão,Segue, em anexo, a resposta correta para o seu pedido.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-09-04;;;;;;;;;;;;;;Não informado;;não informado;não informado;Santo Amaro ;Recife;Pe;Brasil;2020004740003010175_doc_1, 2020004740003010175_doc_2;;
2020;2020004750003009999;2020-08-04;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Em relação à autuação das infrações previstas no art. 220, inciso XIII, do CTB, solicito informar:1. Quantas autuações foram registradas nos anos de:/ 2016?/ 2017?/ 2018?/ 2019?2. Quais as localidades (vias) onde foram registradas nos anos de:/ 2016?/ 2017?/ 2018?/ 2019?3. Solicito ainda a gentileza de enviar os dados em formato xls.4. Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Prezado Cidadão,Segue, em anexo, a resposta para o seu pedido.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-09-04;;;;;;;;;;;;;;Não informado;;não informado;não informado;Santo Amaro;Recife;Pe;Brasil;2020004750003009999_doc_1;;
2020;2020004760003009996;2020-08-04;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Em relação à autuação das infrações previstas no art. 181, inciso VIII, do CTB, solicito informar:1. Quantas autuações foram registradas nos anos de:/ 2016?/ 2017?/ 2018?/ 2019?2. Quais as localidades (vias) onde foram registradas nos anos de:/ 2016?/ 2017?/ 2018?/ 2019?3. Solicito ainda a gentileza de enviar os dados em formato xls.4. Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Prezado Cidadão,Segue, em anexo, a resposta para o seu pedido.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-09-04;;;;;;;;;;;;;;Não informado;;não informado;não informado;Santo Amaro;Recife;Pe;Brasil;2020004760003009996_doc_1;;
2020;2020004770003009993;2020-08-04;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Em relação à autuação das infrações previstas no art. 193 do CTB, solicito informar:1. Quantas autuações foram registradas nos anos de:/ 2016?/ 2017?/ 2018?/ 2019?2. Quais as localidades (vias) onde foram registradas nos anos de:/ 2016?/ 2017?/ 2018?/ 2019?3. Solicito ainda a gentileza de enviar os dados em formato xls.4. Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Prezado Cidadão,Segue, em anexo, a resposta para o seu pedido.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-09-04;;;;;;;;;;;;;;Não informado;;não informado;não informado;Santo Amaro;Recife;Pe;Brasil;2020004770003009993_doc_1;;
2020;2020004780113009995;2020-08-04;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Em relação à malha viária do Recife, solicito informar:1. qual a extensão total da malha nos anos de:/ 2016?/ 2017?/ 2018?/ 2019?2. Em relação à malha viária acima, qual a extensão total de?I – vias urbanas:a) via de trânsito rápido/b) via arterial/c) via coletora/d) via local/II / vias rurais:a) rodovias/b) estradas.3. Quais as vias consideradas de trânsito rápido e arteriais no Recife?4. Qual a extensão das áreas de trânsito calmo, zonas 20 ou 30? Favor indicar as ruas de cada uma delas5. Por fim, solicito a gentileza de enviar os dados abertos conforme art. 8º da LAI.5. Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Prezado Cidadão,Segue, em anexo, a resposta para o seu pedido.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-09-03;;;;;;;;;;;;;;Não informado;;não informado;não informado;Santo Amaro;Recife;Pe;Brasil;2020004780113009995_doc_1;;
2020;2020004790003009998;2020-08-04;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Em relação à fiscalização eletrônica de velocidade, solicito informar:1. Quantos equipamentos de controle de velocidade havia nos anos de (caso haja mais de um tipo, favor especificar as quantidades e as diferenças)?/ 2016?/ 2017?/ 2018?/ 2019?2. Quais as vias monitoradas por tais equipamentos nos anos de:/ 2016?/ 2017?/ 2018?/ 2019?3. Qual o valor de contratação de cada um deles?4. Favor indicar e encaminhar cópia do contrato correspondente (e renovações, se houver)5. Solicito ainda a gentileza de enviar os dados em formato xls.6. Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Arquivos em anexo;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-09-03;;;;;;;;;;;;;;Não informado;;não informado;não informado;Santo Amaro;Recife;Pe;Brasil;2020004790003009998_doc_8, 2020004790003009998_doc_7, 2020004790003009998_doc_6, 2020004790003009998_doc_5, 2020004790003009998_doc_4, 2020004790003009998_doc_3, 2020004790003009998_doc_2, 2020004790003009998_doc_1;;
2020;2020004810006000086;2020-08-04;SIM;Respondido;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;Existem diversas solicitações de Drenagem nas ruas abaixo citadasEstas demandas estão sendo negligenciadas pela Emlurb que as deixa paradas desde 2013. Peço que informem de forma clara, objetiva e por escrito o motivo de não realização destes serviços.RUA  ANTONIO CARDOSO DA FONTEAV ENGENHEIRO ALVES DE SOUZAServiço: DrenagemLIMP. DE GALERIAS,VALETAS,SARJETASAV ENGENHEIRO ALVES DE SOUZA34 solicitações negligenciadasDesde 2013 que o serviço está 'em preparação', contabilizando 2.503 dias corridos na data de hoje.Nos anos seguintes foram feitas diversas solicitações, todas negligenciadas.RUA  ANTONIO CARDOSO DA FONTE15 solicitações negligenciadasDesde 2013 que o serviço está 'em preparação', contabilizando 2.756 dias corridos na data de hoje.Nos anos seguintes foram feitas diversas solicitações, todas negligenciadas.;2020004810006000086_doc_1;,Conforme acordado com Vossa Senhoria em visita presencial realizada no dia 10 de julho do corrente ano, onde foram prestadas todas informações solicitadas, informamos que foi iniciado nesta segunda/feira (03/08), o trabalho de terraplanagem na Rua Engenheiro José Brandão Cavalcanti e na Rua Antônio Cardozo da Fonte. Corroboramos, ainda, o que fora exposto na referida visita, no sentido de que os serviços que estão sendo executados são àqueles que estão dentro do escopo de atuação desta Autarquia, que é responsável pela manutenção de vias públicas já pavimentadas. Destacamos que, infelizmente, a limpeza das galerias da Rua Antônio Cardozo da Fonte é inviável, uma vez que existem construções irregulares na jusante, impedindo o escoamento das águas e efetivação do serviço. No entanto, com a finalidade de atender o interesse público demandado naquela área, informamos que procedemos ainda neste mês de agosto a limpeza das galerias de drenagens das águas pluviais da Rua Engenheiro Brandão Cavalcanti.Solicitamos que quaisquer outras informações que se façam necessárias sejam dirigidas ao Sr. Daniel Saboya através do telefone .Atenciosamente,Daniel SaboyaDiretor Executivo de Articulação e Relações Comunitárias / EMLURB;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;Respondido;2020-08-10;;;;;;;;;;;;;;Outros  ;M;Ensino Superior   ;Outra   ;Imbiribeira;Recife;Pe;Brasil;;;
2020;2020004820006000121;2020-08-04;SIM;Respondido;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;"Solicito a Emlurb informações sobre estes projetos cadastrados junto a este orgão no ano de 2018.Por quais motivos estes projetos ficaram parados?Qual a situação atual deles?Aparentemente foram apenas cadastrados há mais de 700 dias e ninguém fez nada.217	PROJETO DE PAVIMENTACAO E DRENAGEM	RUA  ANTONIO CARDOSO DA FONTE	S/N	IMBIRIBEIRA	6	23/11/2018	CADASTRADA	23/11/2018		620217	PROJETO DE PAVIMENTACAO E DRENAGEM	RUA  ANTONIO CARDOSO DA FONTE	SN	IMBIRIBEIRA	6	16/08/2018	CADASTRADA	16/08/2018		719PROJETOS	217	PROJETO DE PAVIMENTACAO E DRENAGEM	AV ENGENHEIRO ALVES DE SOUZA	SN	IMBIRIBEIRA	6	17/08/2018	CADASTRADA	17/08/2018		718PROJETOS	217	PROJETO DE PAVIMENTACAO E DRENAGEM	AV ENGENHEIRO ALVES DE SOUZA	S/N	IMBIRIBEIRA	6	27/11/2018	CADASTRADA	27/11/2018		616";;,Conforme acordado com Vossa Senhoria em visita presencial realizada no dia 10 de julho do corrente ano, onde foram prestadas todas informações solicitadas, informamos que foi iniciado nesta segunda/feira (03/08), o trabalho de terraplanagem na Rua Engenheiro José Brandão Cavalcanti e na Rua Antônio Cardozo da Fonte. Corroboramos, ainda, o que fora exposto na referida visita, no sentido de que os serviços que estão sendo executados são àqueles que estão dentro do escopo de atuação desta Autarquia, que é responsável pela manutenção de vias públicas já pavimentadas. Destacamos que, infelizmente, a limpeza das galerias da Rua Antônio Cardozo da Fonte é inviável, uma vez que existem construções irregulares na jusante, impedindo o escoamento das águas e efetivação do serviço. No entanto, com a finalidade de atender o interesse público demandado naquela área, informamos que procedemos ainda neste mês de agosto a limpeza das galerias de drenagens das águas pluviais da Rua Engenheiro Brandão Cavalcanti.Solicitamos que quaisquer outras informações que se façam necessárias sejam dirigidas ao Sr. Daniel Saboya através do telefone .Atenciosamente,Daniel SaboyaDiretor Executivo de Articulação e Relações Comunitárias / EMLURB;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;Respondido;2020-08-10;;;;;;;;;;;;;;Outros  ;M;Ensino Superior   ;Outra   ;Ipsep;Recife;Pe;Brasil;;;
2020;2020004830029009998;2020-08-05;SIM;Respondido;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE;Prezados, bom dia!Tendo em vista as restrições no atendimento por conta da Pandemia, venho por meio desta solicitar certidão de regularidade ambiental municipal, em relação ao pesquisado do requerimento anexo.Desde já grata e no aguardo do documento ou informações pertinentes ao procedimento solicitado.;ARQUIVO OCULTADO POR CONTER INFORMAÇÃO PESSOAL;Prezado, bom dia. Esta solicitação deverá ser solicitada por competência a Secretaria Executiva de Controle Ambiental que pertence a Secretaria de Mobilidade e Controle Urbano. Obrigada.;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE;Respondido;2020-08-25;;;;;;;;;;;;;;Outros  ;F;Pós-graduação;Empregado - setor privado;Alto Da Mooca;São Paulo;Sp;Brasil;;;
2020;2020004840069000522;2020-08-05;NÃO;Indeferido;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS;Preciso da minha CTC para apresentação junto ao INSS para o cumprimento de exigência. Sem mais para o momento;2020004840069000522_doc_1;Prezado solicitante,Este não é o canal adequado para solicitação de análises de processos, motivo pelo qual seu pedido foi indeferido.Ressaltamos que o Portal da Transparência é o instrumento para solicitar informações sobre o município, NÃO sendo o canal adequado para tratar de informações de caráter pessoal, análises de casos concretos e procedimentos administrativos.Em casos como esses citados, o solicitante deve fazer a requisição diretamente nos departamentos responsáveis.Para esclarecer dúvidas dos servidores da Prefeitura do Recife, a Secretaria de Administração e Gestão de Pessoas (SADGP) criou o Email corporativo: gerenciageral.administracaopessoal@recife.pe.gov.br. Neste canal de comunicação, o servidor poderá solicitar esclarecimentos sobre pagamento, progressão, aposentadoria, abono de permanência, licenças diversas. As respostas às solicitações ocorrerão de segunda a sexta/eira, das 8h às 12h e das 14h às 18h.Importante destacar que, em virtude do atual cenário mundial devido à pandemia do Novo Coronavírus e considerando a Portaria nº 119, que regulamenta o Decreto nº 33.539 de 19 de março de 2020, que dispõe sobre a convocação de todos os colaboradores da administração pública municipal para enfrentamento da emergência de saúde pública decorrente do COVID/19, houve alteração nos serviços realizados pela Prefeitura do Recife, com a suspensão de muitas atividades.Atenciosamente,Equipe do Portal da Transparência;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS;Indeferido;2020-08-07;;;;;;;;;;;;;;Outros  ;M;Ensino Superior   ;Servidor público municipal    ;Caiuca;Caruaru;Pernambuco;Brasil;;;
2020;2020004850021009993;2020-08-05;NÃO;Respondido;SECRETARIA DE PLANEJAMENTO E GESTÃO;Saudações. Gostaria de receber um documento contendo os endereços de email de todas as ONGs cadastradas na cidade. Obrigado.;;Para atender a esta solicitação, disponibilizamos a lista de entidades cadastradas. Informamos que, de acordo com as regras de confidencialidade, os dados cadastrais e pessoais são sigilosos.;SECRETARIA DE PLANEJAMENTO E GESTÃO;Respondido;2020-08-19;;;;;;;;;;;;;;Estudo  ;M;Pós-graduação;Pesquisador  ;Barro Branco;São Paulo;Sp;Brasil;2020004850021009993_doc_1;;
